model,dataset,setting,table_target,source_score,provenance_status,source_group,metric_path,judge_or_eval,recommended_release_entry,source_equivalent_legacy_entry,note
Qwen2.5 72B,WeMath,Q-I,48.95,48.95,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/text_image/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,AI2D_TEST,I-I-Q,84.59,84.58549222797927,exact_or_rounding,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt/Qwen2.5-VL-7B-Instruct__image_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_AI2D_TEST_acc.csv,gpt-4o,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,deep_score_scan_exact
Qwen2.5 7B,AI2D_TEST,I-Q,85.07,85.07124352331607,exact_or_rounding,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt/Qwen2.5-VL-7B-Instruct__none__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_AI2D_TEST_acc.csv,gpt-4o,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,deep_score_scan_exact
Qwen2.5 7B,AI2D_TEST,I-Q-I,85.17,85.16839378238342,exact_or_rounding,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt/Qwen2.5-VL-7B-Instruct__image_text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_AI2D_TEST_acc.csv,gpt-4o,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,deep_score_scan_exact
Qwen2.5 7B,AI2D_TEST,I-Q-I-Q,84.59,84.58549222797927,exact_or_rounding,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt/Qwen2.5-VL-7B-Instruct__image_text_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_AI2D_TEST_acc.csv,gpt-4o,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,deep_score_scan_exact
Qwen2.5 7B,AI2D_TEST,I-Q-Q,84.29,84.2940414507772,exact_or_rounding,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt/Qwen2.5-VL-7B-Instruct__image_text_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_AI2D_TEST_acc.csv,gpt-4o,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,deep_score_scan_exact
Qwen2.5 7B,AI2D_TEST,Q-I,74.0,73.99611398963731,exact_or_rounding,runs/standard/20260313/missing_small_text_image_default_prompt,runs/standard/20260313/missing_small_text_image_default_prompt/Qwen2.5-VL-7B-Instruct__text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_AI2D_TEST_acc.csv,gpt-4o,bash scripts_legacy/run_missing_qwen2_qwen25_small_text_image_default_1node8workers.sh,bash scripts_legacy/run_missing_qwen2_qwen25_small_text_image_default_1node8workers.sh,deep_score_scan_exact
Qwen2.5 7B,DynaMath,I-I-Q,52.5,52.49500998003992,exact_or_rounding,runs/by_setting_legacy_dynamath_infer_only_all_replay_last1_default,runs/by_setting_legacy_dynamath_infer_only_all_replay_last1_default/default/image_image_text/qwen25vl_7b/Qwen2VLChatReplay/Qwen2VLChatReplay_DynaMath_gpt-4o_score.csv,gpt-4o,bash scripts/run_legacy_dynamath_infer_only_all_replay.sh,,deep_score_scan_exact
Qwen2.5 7B,DynaMath,I-Q,53.89,53.89221556886228,exact_or_rounding,runs/by_setting_legacy_dynamath_infer_only_all_replay_last1_default,runs/by_setting_legacy_dynamath_infer_only_all_replay_last1_default/default/image_text/qwen25vl_7b/Qwen2VLChatReplay/Qwen2VLChatReplay_DynaMath_gpt-4o_score.csv,gpt-4o,bash scripts/run_legacy_dynamath_infer_only_all_replay.sh,,deep_score_scan_exact
Qwen2.5 7B,DynaMath,I-Q-I,54.23,54.231536926147704,exact_or_rounding,runs/by_setting_legacy_dynamath_infer_only_all_replay_last1_default,runs/by_setting_legacy_dynamath_infer_only_all_replay_last1_default/default/image_text_image/qwen25vl_7b/Qwen2VLChatReplay/Qwen2VLChatReplay_DynaMath_gpt-4o_score.csv,gpt-4o,bash scripts/run_legacy_dynamath_infer_only_all_replay.sh,,deep_score_scan_exact
Qwen2.5 7B,DynaMath,I-Q-I-Q,53.25,53.253493013972054,exact_or_rounding,runs/by_setting_legacy_dynamath_infer_only_all_replay_last1_default,runs/by_setting_legacy_dynamath_infer_only_all_replay_last1_default/default/image_text_image_text/qwen25vl_7b/Qwen2VLChatReplay/Qwen2VLChatReplay_DynaMath_gpt-4o_score.csv,gpt-4o,bash scripts/run_legacy_dynamath_infer_only_all_replay.sh,,deep_score_scan_exact
Qwen2.5 7B,DynaMath,I-Q-Q,53.91,53.9121756487026,exact_or_rounding,runs/by_setting_legacy_dynamath_infer_only_all_replay_last1_default,runs/by_setting_legacy_dynamath_infer_only_all_replay_last1_default/default/image_text_text/qwen25vl_7b/Qwen2VLChatReplay/Qwen2VLChatReplay_DynaMath_gpt-4o_score.csv,gpt-4o,bash scripts/run_legacy_dynamath_infer_only_all_replay.sh,,deep_score_scan_exact
Qwen2.5 7B,DynaMath,Q-I,52.16,52.15568862275449,exact_or_rounding,runs/by_setting_legacy_dynamath_infer_only_all_replay_last1_default,runs/by_setting_legacy_dynamath_infer_only_all_replay_last1_default/default/text_image/qwen25vl_7b/Qwen2VLChatReplay/Qwen2VLChatReplay_DynaMath_gpt-4o_score.csv,gpt-4o,bash scripts/run_legacy_dynamath_infer_only_all_replay.sh,,deep_score_scan_exact
Qwen2.5 7B,LogicVista,I-I-Q,46.98,46.97986577181208,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-7B-Instruct__image_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_LogicVista_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 7B,LogicVista,I-Q,44.74,44.742729306487696,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-7B-Instruct__none__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_LogicVista_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 7B,LogicVista,I-Q-I,47.87,47.87472035794183,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-7B-Instruct__image_text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_LogicVista_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 7B,LogicVista,I-Q-I-Q,45.64,45.63758389261745,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-7B-Instruct__image_text_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_LogicVista_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 7B,LogicVista,I-Q-Q,46.76,46.75615212527964,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-7B-Instruct__image_text_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_LogicVista_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 7B,LogicVista,Q-I,43.62,43.624161073825505,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-7B-Instruct__text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_LogicVista_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 7B,MMBench_DEV_EN_V11,I-I-Q,83.98,83.97832817337462,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_image_text/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMBench_DEV_EN_V11,I-Q,83.2,83.20433436532507,exact_or_rounding,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421/default/image_text/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_all4_reasoning_perception4_new_entry_4nodes_20260421.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMBench_DEV_EN_V11,I-Q-I,83.59,83.59133126934985,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMBench_DEV_EN_V11,I-Q-I-Q,82.43,82.43034055727554,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image_text/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMBench_DEV_EN_V11,I-Q-Q,82.66,82.6625386996904,exact_or_rounding,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421/default/image_text_text/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_all4_reasoning_perception4_new_entry_4nodes_20260421.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMBench_DEV_EN_V11,Q-I,71.52,71.51702786377709,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/text_image/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMMU_DEV_VAL_SINGLE_IMAGE,I-I-Q,52.86,52.85880980163361,exact_or_rounding,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421/default/image_image_text/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_all4_reasoning_perception4_new_entry_4nodes_20260421.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q,54.26,54.25904317386231,exact_or_rounding,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421/default/image_text/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_all4_reasoning_perception4_new_entry_4nodes_20260421.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q-I,52.98,52.975495915985995,exact_or_rounding,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421/default/image_text_image/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_all4_reasoning_perception4_new_entry_4nodes_20260421.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q-I-Q,54.14,54.14235705950992,exact_or_rounding,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421/default/image_text_image_text/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_all4_reasoning_perception4_new_entry_4nodes_20260421.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q-Q,54.84,54.842473745624275,exact_or_rounding,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421/default/image_text_text/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_all4_reasoning_perception4_new_entry_4nodes_20260421.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMMU_DEV_VAL_SINGLE_IMAGE,Q-I,50.53,50.52508751458576,exact_or_rounding,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421/default/text_image/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_all4_reasoning_perception4_new_entry_4nodes_20260421.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMStar,I-I-Q,63.93,63.93333333333333,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_image_text/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMStar,I-Q,63.93,63.93333333333333,exact_or_rounding,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421/default/image_text/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_all4_reasoning_perception4_new_entry_4nodes_20260421.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMStar,I-Q-I,63.67,63.66666666666667,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMStar,I-Q-I-Q,61.47,61.46666666666667,exact_or_rounding,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421/default/image_text_image_text/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_all4_reasoning_perception4_new_entry_4nodes_20260421.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMStar,I-Q-Q,62.67,62.66666666666667,exact_or_rounding,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421/default/image_text_text/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_all4_reasoning_perception4_new_entry_4nodes_20260421.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MMStar,Q-I,54.8,54.800000000000004,exact_or_rounding,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421,runs/qwen25vl_all4_reasoning_perception4_new_entry_20260421/default/text_image/baseline/qwen25vl_7b/Qwen2.5-VL-7B-Instruct-Replay/Qwen2.5-VL-7B-Instruct-Replay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_all4_reasoning_perception4_new_entry_4nodes_20260421.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 7B,MathVision,I-I-Q,24.8,24.802631578947366,exact_or_rounding,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt/Qwen2.5-VL-7B-Instruct__image_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o_score.csv,gpt-4o,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,deep_score_scan_exact
Qwen2.5 7B,MathVision,I-Q,25.3,25.296052631578945,exact_or_rounding,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt/Qwen2.5-VL-7B-Instruct__none__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o_score.csv,gpt-4o,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,deep_score_scan_exact
Qwen2.5 7B,MathVision,I-Q-I,26.97,26.973684210526315,exact_or_rounding,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt/Qwen2.5-VL-7B-Instruct__image_text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o_score.csv,gpt-4o,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,deep_score_scan_exact
Qwen2.5 7B,MathVision,I-Q-I-Q,26.02,26.019736842105264,exact_or_rounding,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt/Qwen2.5-VL-7B-Instruct__image_text_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o_score.csv,gpt-4o,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,deep_score_scan_exact
Qwen2.5 7B,MathVision,I-Q-Q,27.07,27.072368421052634,exact_or_rounding,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt,runs/standard/20260306/qwen2_qwen25_small_newsets_last1_2node16tasks_default_prompt/Qwen2.5-VL-7B-Instruct__image_text_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o_score.csv,gpt-4o,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,bash scripts_legacy/run_standard_qwen2_qwen25_small_newsets_last1_default_2node16workers.sh,deep_score_scan_exact
